canonical_smiles,molregno,standard_relation,standard_value,standard_units
NC(=O)c1c(NC(=O)NCCCCN2CCCC2)snc1OCc3c(F)cc(Br)cc3F,424611,,77600.000000000000000000000000000000,nM
O=C(NCc1ccncc1)c2ccc(Oc3ccccc3C#N)cc2,1159341,,77600.000000000000000000000000000000,nM
NC(=O)C([C@@H]1CCN(CCc2ccc3OCCc3c2)C1)(c4ccccc4)c5ccccc5,291960,,77600.000000000000000000000000000000,nM
Fc1ccccc1Nc2oc(nn2)C(=O)Nc3ccc(Oc4cccnc4)nc3,1346120,,77600.000000000000000000000000000000,nM
C[C@@H](NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,1519924,,77600.000000000000000000000000000000,nM
COCCC(Oc1ncnc2c1cnn2c3ccccc3C(F)(F)F)C(=O)Nc4ccc(C)cn4,1446426,,77600.000000000000000000000000000000,nM
CN1CCC(CC1)Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c23,327632,,77600.000000000000000000000000000000,nM
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CC[C@@H](C4)C(=O)N,346893,,77600.000000000000000000000000000000,nM
FC(F)(F)c1ccc2c(SCCCCCOC3=COC(=CC3=O)CN4CCOCC4)ccnc2c1,660535,,77600.000000000000000000000000000000,nM
OC1=NC(=O)C(N1)(c2ccccc2)c3ccccc3,921,,79400.000000000000000000000000000000,nM
Nc1cc(c(cn1)c2cc(nc(n2)N3CCOCC3)N4CCOCC4)C(F)(F)F,1335704,,79400.000000000000000000000000000000,nM
CC[C@@H]1COCCN1c2cc(nc(n2)c3cccc4[nH]ccc34)C5(CC5)S(=O)(=O)C,1519879,,79400.000000000000000000000000000000,nM
CC(=O)Nc1ccc(cc1)c2ccccc2,77369,,79400.000000000000000000000000000000,nM
NC(=N)Nc1nc(cs1)c2cccc(O)c2,253045,,79400.000000000000000000000000000000,nM
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCCCN4CCOCC4,359165,,79400.000000000000000000000000000000,nM
O=C(C1CCN(CC1)C(=O)c2cccs2)c3ccccc3,922814,,79400.000000000000000000000000000000,nM
CC1(C)Oc2ncnc(N)c2N=C1c3ccc(cc3)C45CC6CC(CC(CC(=O)O)(C6)C4)C5,458606,,79400.000000000000000000000000000000,nM
COc1cccc2c1c(NS(=O)(=O)c3ccc(Cl)s3)nn2Cc4cccc(CNC(=O)C(C)(C)O)c4,1336709,,81300.000000000000000000000000000000,nM
CN1C=C(C(=O)NC[C@@H](O)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)C(=CC1=O)C(F)(F)F,1447312,,81300.000000000000000000000000000000,nM
Cc1cccc(NS(=O)(=O)c2cccc3nonc23)c1,825237,,81300.000000000000000000000000000000,nM
CCCSc1ncccc1C(=O)NC2CCCCC2,1423858,,81300.000000000000000000000000000000,nM
Cc1ccc(cc1)C(=O)Oc2ccc(cc2OC(=O)c3ccc(C)cc3)C(O)CNC(C)(C)C,675246,,81300.000000000000000000000000000000,nM
COc1ccc(cc1)c2cnn(C3CCS(=O)(=O)C3)c2N,1006831,,81300.000000000000000000000000000000,nM
